1.52E+16
3.63E+16
6.83E+16
1.12E+17
1.64E+17
2.19E+17
2.68E+17
3.01E+17
3.10E+17
2.94E+17
2.56E+17
2.05E+17
1.52E+17
1.05E+17
6.86E+16
4.35E+16
2.60E+16
-2.08E+15
-6.16E+16
-1.43E+17
-1.29E+17
1.27E+17
6.59E+17
1.16E+18
1.11E+18
5.65E+17
-6.46E+15
-2.65E+17
-2.39E+17
-1.09E+17
-1.68E+16
1.66E+16
3.10E+16
4.39E+16
6.12E+16
8.39E+16
1.13E+17
1.49E+17
1.91E+17
2.39E+17
2.91E+17
3.42E+17
3.90E+17
4.32E+17
4.63E+17
4.81E+17
4.82E+17
4.66E+17
4.35E+17
3.94E+17
3.45E+17
2.93E+17
2.40E+17
1.88E+17
1.40E+17
9.85E+16
6.51E+16
3.96E+16
2.07E+16
7.24E+15
-1.74E+15
-7.24E+15
-1.01E+16
-1.12E+16
-1.11E+16
-1.03E+16
-9.10E+15
-7.67E+15
-6.38E+15
-5.31E+15
-4.33E+15
-3.05E+15
-8.80E+14
3.03E+15
